FIN
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
FIN
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
FIN
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
RESET
FIN
RESET
RESET
FIN
ONGOING
FIN
RESET
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
FIN
FIN
FIN
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
FIN
ONGOING
FIN
ONGOING
FIN
ONGOING
ONGOING
FIN
ONGOING
FIN
ONGOING
FIN
ONGOING
FIN
FIN
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
RESET
ONGOING
ONGOING
ONGOING
FIN
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
RESET
ONGOING
ONGOING
RESET
ONGOING
ONGOING
FIN
FIN
ONGOING
FIN
RESET
ONGOING
FIN
ONGOING
RESET
FIN
FIN
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
RESET
RESET
ONGOING
FIN
RESET
ONGOING
RESET
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
RESET
ONGOING
ONGOING
RESET
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
FIN
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
RESET
FIN
ONGOING
FIN
ONGOING
FIN
FIN
ONGOING
FIN
ONGOING
FIN
ONGOING
ONGOING
ONGOING
FIN
FIN
RESET
ONGOING
FIN
ONGOING
ONGOING
FIN
FIN
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
RESET
RESET
RESET
FIN
FIN
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
RESET
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
RESET
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
RESET
FIN
ONGOING
FIN
RESET
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
FIN
RESET
ONGOING
FIN
RESET
ONGOING
ONGOING
ONGOING
ONGOING
FIN
RESET
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
FIN
ONGOING
RESET
FIN
ONGOING
ONGOING
RESET
FIN
ONGOING
FIN
ONGOING
RESET
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
RESET
ONGOING
FIN
FIN
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
FIN
FIN
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
FIN
FIN
ONGOING
FIN
ONGOING
ONGOING
FIN
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
RESET
ONGOING
FIN
FIN
RESET
ONGOING
RESET
RESET
RESET
ONGOING
ONGOING
RESET
RESET
FIN
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
FIN
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
FIN
FIN
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
FIN
FIN
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
FIN
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
FIN
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
FIN
ONGOING
RESET
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
RESET
FIN
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
FIN
RESET
ONGOING
ONGOING
FIN
ONGOING
FIN
FIN
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
FIN
RESET
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
RESET
ONGOING
FIN
ONGOING
FIN
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
FIN
ONGOING
ONGOING
ONGOING
FIN
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
FIN
ONGOING
FIN
ONGOING
FIN
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
RESET
FIN
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
ONGOING
ONGOING
FIN
FIN
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
FIN
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
FIN
RESET
RESET
RESET
ONGOING
ONGOING
ONGOING
FIN
RESET
ONGOING
ONGOING
FIN
ONGOING
FIN
ONGOING
ONGOING
ONGOING
RESET
FIN
ONGOING
ONGOING
ONGOING
RESET
ONGOING
RESET
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
ONGOING
RESET
ONGOING
ONGOING
ONGOING
RESET
FIN
FIN
ONGOING
FIN
ONGOING
RESET
FIN
FIN
RESET
FIN
ONGOING
ONGOING
ONGOING
FIN
ONGOING
ONGOING
FIN
FIN
ONGOING
ONGOING
ONGOING
ONGOING
FIN
ONGOING
FIN
RESET
ONGOING
